idVaga,NomeVaga,Cidade,Salario,QuantidadeVaga,DataPesquisa,Perfil,Descricao,Empresa,DataPubli,Pesquisa
v1961857,Cientista de Dados Pleno,Barueri,Salário a combinar,1,2019-09-24,Pleno,Principais atividades:Esta é uma posição especializada em Data Science com o objetivo de alavancar análise preditiva e tecnologia para selecionar as melhores personas pelos melhores meios de acionamento de acordo com estatísticas e KPIs de controle de campanhas.Buscamos um profissional analítico e que saiba mensurar campanhas em diversos meios para auxiliar o time de Marketing Services da Boa Vista.Principais responsabilidades: Construção de modelos de CRM. Acompanhamento e manutenção de modelos já existentes na empresa. Formular e analisar hipóteses que auxilie nas decisões estratégicas dos nossos clientes. Pesquisar novas técnicas e metodologias em modelagem e testar sua aplicação no negócio. Analisar/extrair insights que criem novas oportunidades de negócio. Requisitos do Perfil:Graduação completa Matemática Física Estatística Ciências da Computação Administração Engenharias e correlatas. Desejável pósgraduação em Marketing Marketing Digital Analytics.Inglês intermediário será um diferencialAtuação prévia em liderança e gestão de projetos relacionados a Data Science.Experiência com modelagem estatística análise de dados matemática aplicada. Desejável conhecimento em SAS Big Data linguagens de programação Python R SQL e Machine Learning.  Remuneração Benefícios e Vantagens:A Boa Vista SCPC oferece um programa de benefícios flexíveis e você poderá distribuílos de acordo com suas necessidades.Jornada de 40 horas semanaisRemuneração compatível com o mercadoParticipação nos Resultados (PPR)Assistência MédicaAssistência OdontológicaVale Refeição/AlimentaçãoVale transportePrevidência PrivadaSeguro de vidaConvênio farmáciaConvênio SESCDayoff no dia do seu aniversário + ingresso para cinemaEspaços exclusivos para refeições lazer e descansoAmbulatório com consultas assistenciais para dependentes legais incluindo vacinas sazonais. Local de trabalho: Alphaville (Barueri/SP),Boa Vista SCPC,Há 4 dias,BUSINESS-INTELLIGENCE
v1958063,Analista de Segurança da Informação (Projetos),Rio de Janeiro,Salário a combinar,1,2019-09-24,Pleno,Formação: Desejável graduação na área de exatas (Ciências da Computação Processamento de dados Análise de Sistemas etc.) Administração ou Engenharia. Consultor especializado em SDLC Seguro com foco em análise e acompanhamento de projetos definição de requisitos de segurança e apoio consultivo às áreas de TI Network e Negócio garantindo a aplicabilidade dos controles de segurança nas tecnologias e serviços que suportam o Negócio Interação com vários departamentos e níveis hierárquicos da empresa dentro do ciclo de vida dos projetos. Conhecimento de segurança em Cloud BYOD IoT BIG DATA inteligência cognitiva dispositivos móveis e processo de desenvolvimento DEVOPS. Inglês Intermediário/ avançado Atividades:Avaliação e aprovação de cópia e/ou transferência de dados produtivos para ambientes de risco (parceiros ambientes não produtivos etc)Elaboração de requisitos de segurança para sistemas e infraestrutura desenvolvidos internamente ou por terceiros baseandose nas principais normas e boas práticas de mercadoRevisão de Políticas Processos e Controles Internos relacionados à Segurança da Informação e Governança de TI requisitos e procedimentos para desenvolvimento seguro de projetosAvaliação dos riscos de Negócio associados ao emprego de Tecnologia da Informação e rever o grau de exposição da organização a esses riscos em face de fatores internos e externos.,Ericsson Gestão e Serviços de Telecomunicações,05/09/2019,BUSINESS-INTELLIGENCE
v1953158,Engenheiro de Dados (Pleno),São Paulo,Salário a combinar,1,2019-09-24,Pleno,Requisitos: Formação completa em TI Experiência com AWS Conhecimento com ferramentas de Engenharia de Dados Conhecimento avançado de queries em SQL Conhecimento em banco de dados Oracle e bancos não relacionais Raciocínio lógico e pensamento analítico Conhecimento avançado em Python Scala ou Java Vivência na plataforma Linux Habilidade com manipulação de dados utilizando alguma ferramenta (SQL Excel ou outras linguagens de programação) Experiência com utilização de APIs Experiência com Data Integration Hadoop Spark Hive Kafka Google Big Query ou outras semelhantes. Atividades: Criação e manutenção de rotinas para consumo carregamento e processamento de dados Criação deploy e monitoramento de rotinas na AWS Deploy de modelos preditivos e criação de estrutura para acompanhamento de métricas e testes A/B de modelos Criação e manutenção de base de dados para análises e relatórios. Local: Brooklin São Paulo (próx. estação Berrini)Horário: Comercial (flexível)CLT + Benefícios: VR (67100+ VA (44500) VT AM AO Seg. Vida PLR Café da Manhã Bicicletário Sala de Jogos etc. Empresa de grande porte ambiente dresscode informal foco em inovação oportunidade de crescimento!,Talent Group (T.I.),13/09/2019,BUSINESS-INTELLIGENCE
v1935447,Analista de Risco,São Paulo,Salário a combinar,1,2019-09-24,Sênior,Juntese a Accenture e ajude a transformar as organizações e comunidades em todo o mundo. A Accenture é uma das principais consultorias de gestão serviços de tecnologia e outsourcing.Nossos profissionais na estrutura de Client & Market geram um crescimento rentável desenvolvendo insights aumentando a relevância expandindo a parcela de mercado e criando oportunidades. Eles se desenvolvem profissionalmente atuando diretamente com o mercado e gerando impacto imediato nas vendas.Os principais requisitos para as vagas são:Superior completo em Estatística engenharia economia matemática física ciência da computação tecnologia da informação ou cursos correlatos Desejável especialização em Big Data e Machine learningExperiência com Modelagem Preditiva de Risco (Crédito Fraude Cobrança Sinistro) Domínio em MS Office Boa comunicação e flexibilidade para gerenciamento de prazos e apresentações Dinamismo para entrega de resultados com qualidade e comprometimento de prazo Habilidade e experiência na manipulação e mineração de grandes volumes de dados Proficiência e experiência de trabalho em desenvolvimento de modelos estatísticos e análise de dados Experiência em linguagens de programação como SAS R ou SQL Experiência com modelos preditivos (Logística GLM Rede Neural Séries Temporais) e análise multivariadaHabilidade na construção de apresentações de análises e resultados para clientes.,Recrutamento Accenture,05/08/2019,BUSINESS-INTELLIGENCE
v1949917,Analista DBM Pleno,São Paulo,Salário a combinar,1,2019-09-24,Pleno,**TODAS AS NOSSAS POSIÇÕES TAMBÉM SÃO DESTINADAS A PESSOAS COM DEFICIÊNCIA** Esta vaga será conduzida pela equipe interna de Recrutamento e Seleção da MAPFRE Brasil não havendo qualquer parceria com consultorias ou empresas terceiras. ANALISTA DBM PLENOResponsável por administrar o DBM realizar extrações para as ações de marketing acompanhar o retorno de campanhas desenvolver indicadores avaliar as melhores práticas de governança qualidade de dados e propor projetos de melhorias. PRINCIPAIS ATIVIDADES:·         Tratamento manipulação e extração de dados para ações de marketing estudos específicos e tarefas ADHOC·         Acompanhamento de projetos de melhorias do DBM propostos pela MAPFRE Espanha·         Desenvolvimento e divulgação de painéis de indicadores de clientes·         Mapeamento e sugestões de melhorias em relação ao DBM·         Criação e manutenção de rotinas de extrações com o objetivo de ampliar as visões do DBM e facilitar todo o processo de extração·         Gestão da qualidade de dados promovendo campanhas para a sua melhoria contínua·         Acompanhamento de novas tecnologias e tendências em banco de dados. PREREQUISITOS:Superior Completo Conhecimento e experiência em Banco de dados relacional (SQL ORACLE DB2) programação (utilizando o SAS GUIDE) e desenvolvimento de query’s em PLSQL e TSQLManuseio em Ferramentas de BI (Tableau IBM – Cognos QLIK)Manipulação de dados utilizando Excel (todo o processo de ETL  ferramentas de ETL SSIS DataStage Talend)Experiência com criação de indicadoresConhecimento em arquiteturas de BIG DATA BI e Data Lake.    BENEFÍCIOS:ValeRefeição Vale Alimentação Vale Transporte Assistência Médica Assistência Odontológica Seguro de Vida Seguro Decessos Previdência Privada Participação nos Lucros e Resultados Auxilio Creche / Babá Treinamentos Internos e Capacitações.  LOCAL:São Paulo / SP  Na MAPFRE respeitamos a diversidade e trabalhamos para promover uma cultura inclusiva que busca a equidade e valoriza as diferenças (Gênero PcD LGBTT Raça e Etnia e Gerações).,MAPFRE BRASIL,30/08/2019,BUSINESS-INTELLIGENCE
v1963344,Coordenador de Monitoramento,São Paulo,Salário a combinar,1,2019-09-24,Supervisão/Coordenação,Se você é apaixonado pela Educação e inovação em tecnologia para Educação valoriza o uso e análise de dados para tomada de decisão é pragmático pensa fora da caixa e é capaz de articular e se comunicar com diferentes públicos venha trabalhar com a gente! O profissional será responsável pelo monitoramento dos resultados Institucionais – estratégia e projetos de forma a permitir a análise e decisão com base em evidências otimizando o tempo e esforços despendidos por todos os envolvidos (diretoria lideranças e equipes).Responsabilidades: Gerencia os processos de monitoramento dos indicadores Gerencia a equipe que analisa informações levanta evidências e elabora apresentações e dashboards para a tomada de decisão gerencial prestação de contas e produção e divulgação de conhecimento. Gerencia projetos internos estudos cenários e análises de indicadores referentes à Educação subsidiando as lideranças em análises de oportunidade de negócio. Gerencia o monitoramento e a mensuração do compliance dos dados garantindo os padrões e processos. Gerencia os reportes executivos e operacionais com os principais indicadores institucionais e apresentações estratégicas baseadas em análises de resultados. Implementa o desdobramento e alinhamento da estratégia institucional participando da construção de planejamento governança e processos de projeto para aumentar a eficiência e melhorar a velocidade no alinhamento e execução. Requisitos: Sólida formação em uso e análise de dados. Experiência com gestão de processos projetos indicadores monitoramento e avaliação de resultados. Conhecimentos em software estatístico (por exemplo Stata ou R). Conhecimento em banco de dados ferramentas de BI big data e data analytics. Conhecimento em planejamento estratégico Teoria da Mudança e metodologias de avaliação de impacto. Conhecimento avançado em pacote Office (Excel e Power Point). Habilidade de escrita produção e sistematização de textos / conteúdo. Diferencial: Experiência com Educação Consultoria Monitoramento de projetos sociais e/ou políticas públicas. Formação: Administração de Empresas Economia Engenharia Estatística Relações Internacionais ou áreas correlatas. Pósgraduação. Idiomas e fluência: Inglês Avançado.  Local de trabalho: Pinheiros/ SP,Instituto Ayrton Senna,Ontem,BUSINESS-INTELLIGENCE
v1947194,Líder Técnico de Arquitetura de Soluções,São Paulo,Salário a combinar,2,2019-09-24,Supervisão/Coordenação,Nós da Korn Ferry estamos apoiando a Gerdau em seu processo de Transformação Digital. A Gerdau é a maior empresa brasileira produtora de Aço além de ser uma das principais fornecedoras de Aço Longo na América Latina e Aços Especiais no Mundo. Atualmente ocupa o posto de maior recicladora da América Latina.Venha fazer parte deste Time como:  Líder Técnico de Arquitetura de SoluçõesEmprega arquiteturas de referência para orientar as atividades de desenvolvimento e implantação de soluções. Ele lidera e executa atividades técnicas remove impedimentos técnicos facilita o uso de ferramentas e de processos de provisionamento. Quando necessário ele busca apoio na função de Arquitetura para tratar de situações ainda não previstas ou de exceção.É o Arquiteto mãonamassa Residente nos Squads! Requisitos:Conhecimento dos principais padrões de desenvolvimento de produtos digitais e de infraestrutura.Conhecimento em APIs Cloud Devops e Big DataConhecimento dos processos e ferramentas de provisionamento e monitoraçãoTer trabalhado com metodologia ágilExperiência com levantamento de requisitosConhecer as diversas formas de integração de sistemas distribuídos SSaber opinar sobre Microserviços Desejáveis:Conhecer Mulesoft AWSConhecimento de mais de um paradigma de programação (OO Funcional ou Estruturada)Conhecer sobre containers (Kubernetes é diferencial)Medir impactos de rede e segurança de informação nas soluções Contratação: CLTBenefícios: Assistência Médica Odonto Seguro de Vida Estacionamento ou VT e Previdência ValeRefeição.Escritório próximo dos principais pontos de transporte – Prédio Eldorado Tower em Pinheiros ao lado do Shopping.,Korn Ferry,26/08/2019,BUSINESS-INTELLIGENCE
v1950547,Consultor (a) - Desenvolvedor Servicenow,São Paulo,Salário a combinar,1,2019-09-24,Sênior,No processo de encantamento do cliente atuar no relacionamento com grandes corporações governo pequenas médias e grandes empresas é o que mais te agrada Se é isso que faz a sua cabeça o B2B da Vivo é o caminho mais promissor para você. Desenvolva canais de vendas planeje e acompanhe os processos de venda e pósvenda defina diretrizes ofertas campanhas metas comerciais e planos de incentivo. Mais do que conquistar aqui a missão é desenvolver e manter os clientes com um portfólio completo de soluções de mobilidade voz e dados fixos produtos digitais e de TI como Data Center Segurança Big Data além de inovações alinhadas à estratégia global. Nosso trabalho contribui com o crescimento da receita e da base de clientes corporativos da Vivo.  O que você terá de responsabilidades: Responsável pelo desenvolvimento de novas soluções com a plataforma Service Now e integração a outras Portais InternosConstrução de Jobs em Sql ServerInglês intermediário.Desenvolver aplicações FrontEnd com  HTML5 CSS C # Angulas JS Bootstrap React e JavaScript Desenvolver APIs usando JavaScript.O que buscamos em você: Formação Superior em Engenharia/Ciência da computação Sistemas de Informação Tecnólogo em TI ou área afinsConhecimento em Desenvolvimento e Manutenção na plataforma Service Now e nas linguagens HTML Angular vs 4 ou + C# e ASP.NET MVCConhecimento de banco de dados SQL Server 05/08/08R2/12/14 principalmente em Tsql criação de views e proceduresConhecimento em ETL: SSIS Sql Server Integration Services.O que oferecemos para você*Remuneração compatível com o mercadoVale Refeição e Vale AlimentaçãoPlano de Saúde e OdontológicoBenefício de academiaSeguro de VidaComplemento Salarial por AfastamentoPrevidência PrivadaPPRHorário FlexívelDay Off no AniversárioAuxilio creche e babá (para mães ou pais)Auxilio para filhos com deficiênciaAparelho celular e plano corporativoEntre outros*de acordo com a política de elegibilidade determinada pela empresa Temos uma cultura que valoriza a diversidade as diferenças e o potencial das pessoas.Agradecemos pelo seu interesse.Recursos Humanos | Telefônica,Telefônica Brasil,02/09/2019,BUSINESS-INTELLIGENCE
v1955853,Desenvolvedor Modelador Domain Driven Design Sênior,Barueri,Salário a combinar,1,2019-09-24,Sênior,IMPRESCINDÍVEIS:·         Experiência em Domain Driven Design (DDD)·         Orientação Objeto (Conhecimento avançado)·         Ferramental DEVOPs·         Design Patterns·         ASP.NET MVC·         C#·         .NET Core·         SOLID·         DRY·         YAGNI·         Desenvolvimento Micro Serviços·         Docker·         API (Swagger Spring REST Docs etc)·         Inteligencia Artificial·         Big Data (bancos NOSQL NewSQL e cache)·         front end web (como Angular React).·         Técnica de modelagem Design Thinking·         Conhecimentos em implementação de chatbots.·         Imprescindível disponibilidade para viagens.·         Inglês avançado.  ATRIBUIÇÕES: O profissional desenvolverá atividades de mapeamento e modelagem de objetos (POO) no processo de desenvolvimento de sistema através do uso das técnicas de Domain Driven Design DDD.Domain Driven Design significa Projeto Orientado a Domínio portanto o profissional deverá dominar as regra de três partes que expressa a relação entre um contexto (1) um problema (2) e uma solução (3).Alinhamento do código com o negócio: o contato dos desenvolvedores com os especialistas do domínio é algo essencial quando se faz DDD O candidato terá como objetivos:Favorecer reutilização: os blocos de construção afim de aproveitar um mesmo conceito de domínio ou um mesmo código em vários lugaresMínimo de acoplamento: Com um modelo bem feito organizado as várias partes de um sistema interagem sem que haja muita dependência entre módulos ou classes de objetos de conceitos distintosIndependência da Tecnologia: Dominio em regra de negócio e como elas devem estar refletidas no código e no modelo de domínio. Benefícios:• ValeRefeição• ValeTransporte• Assistência Médica• Assistência Odontológica• Seguro de Vida• Participação nos Lucros• Auxilio Creche• Convênio com Sesc.Local de Trabalho: Alphaville. VAGA EXCLUSIVA PARA PESSOAS COM DEFICIÊNCIA,T-Systems,11/09/2019,BUSINESS-INTELLIGENCE
v1956508,Analista Funcional JR - BI,Belo Horizonte,Salário a combinar,1,2019-09-24,Júnior/Trainee,A TI é a protagonista da evolução e digitalização da manufatura. A ArcelorMittal Sistemas atende às empresas do Grupo ArcelorMittal no perímetro Américas: Brasil Canadá EUA México Costa Rica e Argentina sendo considerada um referencial na gestão de TI com atuação nas frentes de Sistemas e Infraestrutura de TI. Com o desafio de suportar e alavancar a digitalização das usinas em direção à Indústria 4.0 bem como obter ganho de produtividade e otimização de recursos essa área tem investido no uso de novas tecnologias como Big Data Ciências de Dados Automação Drones Robótica Cloud e busca profissionais que vão ser fomentadores dessa transformação digital.Temos em aberto uma oportunidade para Analista Funcional JR BI e caso tenha interesse em vir a compor nosso Time o/a convidamos a confirmar sua inscrição.Sua principais responsabilidades serão:Seguir os processos ITIL implantados na empresa (Mudanças Configuração Incidentes Requisições e Problemas) buscando sempre a qualidade dos serviços prestados. Formular escopo técnico da demanda através do desenho da arquitetura de sistemas. Desenvolver e implementar novas demandas de sistemas a fim de atender solicitações (legais ou de negócio) dos clientes utilizando metodologia de produto aplicada na empresa (ASAP OO etc). Buscar inovações tecnológicas que agreguem valor às soluções que serão disponibilizadas ao cliente. Gerenciamento execução de projetos e melhorias bem como treinamento orientação dos usuários.Estamos buscando profissionais que possuam os seguintes requisitos: Inglês IntermediárioVivência em projetos melhoriase atendimento como consultor BW (parametrização especificação e testes)Vivência em projetos melhoriase atendimento como consultor PowerBI (parametrização especificação e testes)Conhecimento de Hana Studio e Abap Básico.,ArcelorMittal Brasil,10/09/2019,BUSINESS-INTELLIGENCE
v1959217,Gerente de TI Generalista - Inovação,Não informado,Salário a combinar,1,2019-09-24,Gerência,SEGMENTO: SAÚDELOCALIDADE: MINAS GERAISReportase ao Superintendente de Estratégia e Inovação.PRINCIPAL DESAFIO:Desenvolver soluções disruptivas ou com impacto significativo na transformação do setor de saúde. PRINCIPAIS RESPONSABILIDADES:Elaborar e gerir o Roadmap Tecnológico InstitucionalLevantar e priorizar as necessidades institucionais de desenvolvimento tecnológico identificando a melhor solução e a melhor estratégia para desenvolvêlaSupervisionar o desenvolvimento de projetos de sistemas novosGerenciar equipe para detalhamento de escopo e especificação para novos produtos e serviços e elaboração de projetos de soluções tecnológicas. Atribuir aos membros da equipe as funções de cada um repassando os prazos e também orçamentosGerenciar um projeto em todos seus estágios identificar e documentar realizar o controle de qualidadePlanejar e gerenciar toda área de desenvolvimento de soluções tecnológicas – TINegociar com consultorias a contratação do desenvolvimento de projetos ou alocação de recursos para desenvolvimento de atividades de análise e programação. Bem como negociar e gerenciar contrato com terceiros e fornecedores para desenvolvimento e implantação de soluções tecnológicasGerenciar interface com equipes externas de desenvolvimento de sistema (geração de views plataforma de testes etc) estabelecendo critérios e normas de segurança (física e tecnológica) das instalações equipamentos dados processadosGerenciar a validação e aceite dos sistemas aplicativos e programas desenvolvidos e contratados o sistema de proteção de dados dos clientes institucionais projetos institucionais de inovação e interface com habitats de inovação (startup aceleradora etc)Coordenar e acompanhar a confecção e controle dos manuais e de toda a documentação de sistemas e programas e o treinamento dos usuários em novos sistemas implantados. PRINCIPAIS REQUISITOS:Graduação em Engenharia de Automação Engenharia de Computação Ciência da Computação Sistemas de Informação ou áreas correlatasDesejável MBA ou cursos complementares na área de Inovação/Gestão de Negócios e/ou ProjetosExperiência consolidada em Gestão de Pessoas e Gestão de Projetos na área de Tecnologia (Desejável: desenvolvimento e/ou inovação tecnológica nas áreas de saúde e/ou educação interações com ecossistemas de inovação Consumer Insight)Inglês avançado. Conhecimentos Tecnológicos:Lógica de Programação.Banco de dados (SQL Server Oracle).Linguagem PL/SQL.Conhecimento em Análise e Desenvolvimento de Sistemas.Cyber segurança.Conceitos de Big Data e Data Mining.Business Intelligence Business Developer e Analytics.Arquitetura e Design de Software.Cloud Computing.Inteligência Artificial (Machine Learning e Deep Learning).Conhecimento em barramento Microserviços Teste/QAS react e react native Devops e ferramentas associadas Container Docker.Desejável conhecimento de linguagens de programação de infraestrutura tecnologias frontend e backend. Outros conhecimentos:Experiência do Usuário.Design Experience Design Thinking Cocriação Ecossistema de Inovação Design Criativo.Lean Startup.Gestão de Projetos de Inovação (PMBOK Scrum Agile).Desejável: Startups (Incubação e Aceleração) Gestão do Conhecimento (Propriedade Intelectual).,Reggiani Hunting,16/09/2019,BUSINESS-INTELLIGENCE
v1949028,Cientista de Dados,São Paulo,Salário a combinar,1,2019-09-24,Sênior,ATIVIDADES DA ÁREA:Criar analisar e otimizar a performance e engajamento das campanhas no CRMCaptar KPI’s no CRM de dados LTV e estratégiasDefinir estratégias de retenção por categorias e desenvolver um conhecimento aprofundado do que se adequa a cada tipo de usuárioMensurar o sucesso de todas as campanhas e gatilhos através de BI e da plataforma CRM para desenvolver dados e dashboardsTrabalhar com AI na definição de perfis e critérios de segmentação de dadosDesenvolver e implementar uma estrutura analítica no contexto de performance geral dos objetivos de marketing como a efetividade das mídias otimização da taxa de otimização engajamento do consumidor e personalizaçãoEntregar alta performance de Ciência de Dados incluindo informações da fonte de dados processos modelo/algoritmo desenvolvido e tornar insights em ações recomendáveis e sistemáticasAdepto em demonstrar tecnologias analíticas resolvendo problemas de negócios ad hoc inovando em possíveis soluções futuras e trabalhando com parceiros de tecnologia para traduzir suas inovações em soluções analíticas robustas e dimensionadas. REQUISITOS:Conhecimento avançado em BI AI CRM e Data ScienceExperiência e conhecimento em linguagens como Python R JavaInglês avançado e Espanhol (desejável)Graduação completa em Engenharia Estatística Matemática Data Science Marketing correlatas.,Bridgestone,29/08/2019,BUSINESS-INTELLIGENCE
v1947136,Cientista de Dados Sênior,São Paulo,R$ 10 a R$ 14,1,2019-09-24,Sênior,OPORTUNIDADE RANDSTAD: CIENTISTA DE DADOS SÊNIORData Science e Analytics: Hadoop Hive Spark SQL MongoDB Rotinas de ETL Tableau Power BIMachine Learning: Modelos de regressão Árvores de decisão Máquina de vetores de suporte Classificadores Naive Bayes Clusterização Redes neurais PCA Detecção de anomalias Sistemas de recomendaçãoFamiliaridade com tecnologias de ML e Data Science: Python Jupyter Notebook NumPy ScikitLearn SciPy PyTorch Keras TensorFlow e NLTKSoluções AWS de Big Data Machine Learning e Analytics: S3 Glue (Crawlers e ETL) Athena Redshift QuickSight SageMakerConceitos de Estatística Cálculo e Álgebra linear,Randstad,26/08/2019,BUSINESS-INTELLIGENCE
v1951998,Cientista de Dados,Curitiba,Salário a combinar,1,2019-09-24,Sênior,A BRF uma das maiores empresas de alimentos do Mundo tem investido constantemente em inovação e digitalização para o crescimento e alavancagem dos nossos negócios.O Cientista de Dados será responsável por desenvolver modelos matemáticos de soluções de Business Intelligence (BI) & Analytics em interface direta com as demais áreas da companhia sendo principalmente áreas de tecnologia financeiro e operações.  Se você tem paixão por dados e números gosta de projetos de inovação tem perfil analítico e quer fazer a diferença esperamos por você!! Atividades: Desenvolver modelos matemáticos para implementação de soluções de Business Intelligence (BI) & Analytics Gerar informações requeridas pelas diversas áreas da empresa através de Dashboards Reports e base de dados nos bancos  Interfaces com demais áreas de Tecnologia da companhia e de parceiros para garantir perenidade dos processos desenhados  Realizar testes para garantir a consistência e acuracidade das informações definidas Modelagem de Dados e Gerenciamento de Múltiplas Bases de Dados  Criar e manter a documentação de projeto técnico para assegurar o desenvolvimento preciso de demandas futuras  Seguir políticas procedimentos metodologias e regras de governança de TI Requisitos: Ensino Superior em ciência da computação Estatística Engenharia Matemática ou similares  Conhecimentos necessários:Power BIPythonRSQLWeb Services (REST)ScrapingC# (.NET Core)Estrutura conceitual de Machine learning/data scienceFerramentas de visualização de dados (ex.: Seaborn/Matplotlib/Plotly)Frameworks/softwares de machine learning/data science (ex.: Scikitlearn TensorFlow Weka) Conhecimentos desejáveis:TableauHadoop (Amazon S3 Azure Data Lake Google BigTable)Tecnologias Microsoft Azure para dados (Data Warehouse DataBricks Data Lake Analysis Services Data Factory etc.) Inglês:Leitura escrita e conversação avançada.,BRF,04/09/2019,BUSINESS-INTELLIGENCE
v1952002,Cientista de Dados,São Paulo,Salário a combinar,1,2019-09-24,Pleno,A BRF uma das maiores empresas de alimentos do Mundo tem investido constantemente em inovação e digitalização para o crescimento e alavancagem dos nossos negócios.O Cientista de Dados será responsável por desenvolver modelos matemáticos de soluções de Business Intelligence (BI) & Analytics em interface direta com as demais áreas da companhia sendo principalmente áreas de tecnologia financeiro e operações.  Se você tem paixão por dados e números gosta de projetos de inovação tem perfil analítico e quer fazer a diferença esperamos por você!! Atividades: Desenvolver modelos matemáticos para implementação de soluções de Business Intelligence (BI) & Analytics Gerar informações requeridas pelas diversas áreas da empresa através de Dashboards Reports e base de dados nos bancos  Interfaces com demais áreas de Tecnologia da companhia e de parceiros para garantir perenidade dos processos desenhados  Realizar testes para garantir a consistência e acuracidade das informações definidas Modelagem de Dados e Gerenciamento de Múltiplas Bases de Dados  Criar e manter a documentação de projeto técnico para assegurar o desenvolvimento preciso de demandas futuras  Seguir políticas procedimentos metodologias e regras de governança de TI Requisitos: Ensino Superior em ciência da computação Estatística Engenharia Matemática ou similares  Conhecimentos necessários:Power BIPythonRSQLWeb Services (REST)ScrapingC# (.NET Core)Estrutura conceitual de Machine learning/data scienceFerramentas de visualização de dados (ex.: Seaborn/Matplotlib/Plotly)Frameworks/softwares de machine learning/data science (ex.: Scikitlearn TensorFlow Weka) Conhecimentos desejáveis:TableauHadoop (Amazon S3 Azure Data Lake Google BigTable)Tecnologias Microsoft Azure para dados (Data Warehouse DataBricks Data Lake Analysis Services Data Factory etc.) Inglês:Leitura escrita e conversação avançada.,BRF,04/09/2019,BUSINESS-INTELLIGENCE
v1914268,Cientista de Dados,Chapecó,Salário a combinar,1,2019-09-24,Pleno,Resolver problemas a partir da análise de dados coletados Identificar tendência para o alcance de bons resultados Interpretar algoritmos matemáticos entre outros.,Confidencial,11/09/2019,BUSINESS-INTELLIGENCE
v1921628,Cientista de Dados,São Paulo,Salário a combinar,1,2019-09-24,Sênior,Prérequisitos:• Graduação completa: Preferencialmente em Estatística Matemática ou Ciências da Computação. • Mandatório experiência com softwares R Alteryx e Tableau.• Necessário conhecimento em estatística avançada.• Necessário Excel avançado. • Inglês intermediário Desejável.• Imprescindível ter experiência prévia em manipulação e análise de dados. Atividades inerentes ao cargo:• Responsável pela manipulação de grandes volumes de informações de diferentes fontes e em diferentes formatos.• Desenvolver modelos matemáticos para implementação de soluções de Business Intelligence (BI) & Analytics que tragam insights relacionados a produtos e tipos de clientes.• Usar modelagem preditiva para aumentar e otimizar geração de receita através de mudanças nos preços e avaliação da efetividade promocional.• Identificar novas oportunidades de alavancar os dados da empresa para gerar soluções de negócioão de mudanças nos scripts da programação dos softwares requeridas pelo time de Pricing.• Identificar novas oportunidades de alavancar os dados da empresa para gerar soluções de negócioão de mudanças nos scripts da programação dos softwares requeridas pelo time de Pricing. *Diversidade e igualdade andam lado a lado na Avon. Esta vaga também destinase a pessoas com deficiência.,Avon,10/07/2019,BUSINESS-INTELLIGENCE
v1957395,Cientista de Dados,São Paulo,Salário a combinar,1,2019-09-24,Sênior,Na Recovery o Cientista de dados será responsável por otimizar as estratégias digitais (canais marketing e CRM) a partir de análises de dados.O que seria bacana você ter e conhecer:Graduação: Estatística Ciência da Computação Física Matemática Engenharia ou áreas afinsConhecimentos em R Python SQL e SAS                                 Experiência com técnicas de modelagem estatística e machine learning (regressão clustering árvores de decisão redes neurais artificiais etc.)Conhecimento em Processamento de Linguagem Natural  e experiência com dados não estruturados            Experiência com banco de dados relacionais (NoSQL SQL Server Oracle MySQL PostgreSQL)Desejável conhecimento em frameworks de deep learning (Tensorflow Keras PyTorch CNTK etc). O que você terá que fazer:Estruturar bases de dados para viabilização de análises estatísticas e de aprendizado de máquina      Investigar avaliar a utilidade e criar processos de coleta de novas fontes de dados para o negócioClusterizar bases de dados para otimização das ações e testes da estratégia digital da empresaUtilizar modelagem preditiva para criação de triggers digitais a fim de maximizar a geração de receita solucionar problemas de negócio (contactabilidade e abandono) bem como melhorar a experiência do cliente e impulsionar sua adoção às plataformas digitais da empresaSelecionar e implantar técnicas de modelagem e de processamento de linguagem natural para alavancar performance dos BOTs de negociaçãoImplementação e mensuração de testes A/B para avaliação das ações testadas.              Quer saber o que temos de mais legal por aqui Dá uma olhada!Incentivamos nossa galera a buscar conhecimento sempre por isso temos um Programa de Incentivo à Educação que pode bancar parte dos estudos de quem tiver interesseUm dos momentos mais importantes na vida de uma pessoa é o nascimento do seu filho. Pensando nisso a Recovery oferece para as mamães a licençamaternidade estendida de 6 meses e para os papais a possibilidade de ficar 20 dias com a família em licençapaternidadeEstimulamos que o nosso time esteja sempre em movimento para isso temos por aqui o GymPass e Ginástica Laboral no escritórioGostamos de comemorar nosso desempenho e um dos nossos lemas é celebrar os bons momentos. Encontramos a melhor forma de fazer isso: Happy Hour com a galera no escritórioEstamos no coração de São Paulo a Avenida Paulista é a nossa casa. Quer ser parte do nosso time Vem #todosjuntos fazemos a diferença!,Grupo Recovery,12/09/2019,BUSINESS-INTELLIGENCE
